date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:42:42	269/269	---MCZ	200	added ('OK')	text/plain	date:Wed,%2015%20Aug%202018%2017:42:41%20GMT	http://www.mervynupton.co.uk/robots.txt		(from )
18:42:44	38830/38830	---MCZ	200	added ('OK')	text/html	etag:W/%22e5a64b1438f5c102556e1245fb7682ab-gzip%22	http://www.mervynupton.co.uk/	Desktop/mervyn-upton/www.mervynupton.co.uk/index.html	(from )
18:42:45	136237/136237	---MCZ	200	added ('OK')	text/html	etag:W/%22a5f9e220732e1064c11c62e780a9f940-gzip%22	http://www.mervynupton.co.uk/films	Desktop/mervyn-upton/www.mervynupton.co.uk/films.html	(from http://www.mervynupton.co.uk/)
18:42:47	29611/29611	---MCZ	200	added ('OK')	text/html	etag:W/%22f6c7b3d581f803f3448ea5ab8a8648a7-gzip%22	http://www.mervynupton.co.uk/writing/	Desktop/mervyn-upton/www.mervynupton.co.uk/writing/index.html	(from http://www.mervynupton.co.uk/)
18:42:47	136237/136237	---MCZ	200	added ('OK')	text/html	etag:W/%22911bff42c74295168d04db2b9b9666d1-gzip%22	http://www.mervynupton.co.uk/films/	Desktop/mervyn-upton/www.mervynupton.co.uk/films/index.html	(from http://www.mervynupton.co.uk/)
18:42:47	34966/34966	---MCZ	200	added ('OK')	text/html	etag:W/%2279bfda1db6e9df26d4e1f4a8843c8b43-gzip%22	http://www.mervynupton.co.uk/memories/	Desktop/mervyn-upton/www.mervynupton.co.uk/memories/index.html	(from http://www.mervynupton.co.uk/)
18:42:47	29611/29611	---MCZ	200	added ('OK')	text/html	etag:W/%22f7fabb258dcdce089b27d2cbbd6f6303-gzip%22	http://www.mervynupton.co.uk/writing	Desktop/mervyn-upton/www.mervynupton.co.uk/writing.html	(from http://www.mervynupton.co.uk/)
18:42:48	34966/34966	---MCZ	200	added ('OK')	text/html	etag:W/%228771ca38f92a77034e265a039ed44661-gzip%22	http://www.mervynupton.co.uk/memories	Desktop/mervyn-upton/www.mervynupton.co.uk/memories.html	(from http://www.mervynupton.co.uk/)
18:42:50	64451/64451	---MCZ	200	added ('OK')	text/html	etag:W/%22cff52d22c5de91798f647335cea52699-gzip%22	http://www.mervynupton.co.uk/childhood-school-days	Desktop/mervyn-upton/www.mervynupton.co.uk/childhood-school-days.html	(from http://www.mervynupton.co.uk/writing/)
18:42:52	57257/57257	---MCZ	200	added ('OK')	text/html	etag:W/%22b4bdfc3360082032b571a545881b2827-gzip%22	http://www.mervynupton.co.uk/mervyns-war-years	Desktop/mervyn-upton/www.mervynupton.co.uk/mervyns-war-years.html	(from http://www.mervynupton.co.uk/writing/)
18:42:54	56272/56272	---MCZ	200	added ('OK')	text/html	etag:W/%22b7312f0c87720e5d03dc4bdc3de89fe6-gzip%22	http://www.mervynupton.co.uk/national-service	Desktop/mervyn-upton/www.mervynupton.co.uk/national-service.html	(from http://www.mervynupton.co.uk/writing/)
18:42:54	61106/61106	---MCZ	200	added ('OK')	text/html	etag:W/%226452c8c28284502f8b33ebfaae3d20de-gzip%22	http://www.mervynupton.co.uk/college-years	Desktop/mervyn-upton/www.mervynupton.co.uk/college-years.html	(from http://www.mervynupton.co.uk/writing/)
18:42:54	40151/40151	---MCZ	200	added ('OK')	text/html	etag:W/%2228417d62525e490c808f7776e909f8c3-gzip%22	http://www.mervynupton.co.uk/career-years	Desktop/mervyn-upton/www.mervynupton.co.uk/career-years.html	(from http://www.mervynupton.co.uk/writing/)
18:42:56	71384/71384	---MCZ	200	added ('OK')	text/html	etag:W/%227f048ede680f2b97f03dc233f3209ff5-gzip%22	http://www.mervynupton.co.uk/mervyns-memories-of-friends	Desktop/mervyn-upton/www.mervynupton.co.uk/mervyns-memories-of-friends.html	(from http://www.mervynupton.co.uk/writing/)
18:42:58	53611/53611	---MCZ	200	added ('OK')	text/html	etag:W/%22cd1e5483fdbebaeb49158aa52db96429-gzip%22	http://www.mervynupton.co.uk/local-community	Desktop/mervyn-upton/www.mervynupton.co.uk/local-community.html	(from http://www.mervynupton.co.uk/writing/)
18:42:58	57439/57439	---MCZ	200	added ('OK')	text/html	etag:W/%2268b137cf2c75ab66860fc6af60f64ce0-gzip%22	http://www.mervynupton.co.uk/mervyns-memories-of-eastville-park-methodist-church	Desktop/mervyn-upton/www.mervynupton.co.uk/mervyns-memories-of-eastville-park-methodist-church.html	(from http://www.mervynupton.co.uk/writing/)
18:43:00	45069/45069	---MCZ	200	added ('OK')	text/html	etag:W/%22bb8b0538c3e250a6f3ec37b9da927893-gzip%22	http://www.mervynupton.co.uk/mervyns-hobbies	Desktop/mervyn-upton/www.mervynupton.co.uk/mervyns-hobbies.html	(from http://www.mervynupton.co.uk/writing/)
18:43:00	50351/50351	---MCZ	200	added ('OK')	text/html	etag:W/%22bcbd11dbe07c33cafdf76ce76969ba73-gzip%22	http://www.mervynupton.co.uk/mervyns-memories-of-holidays-over-the-years	Desktop/mervyn-upton/www.mervynupton.co.uk/mervyns-memories-of-holidays-over-the-years.html	(from http://www.mervynupton.co.uk/writing/)
18:43:02	44165/44165	---MCZ	200	added ('OK')	text/html	etag:W/%22886ef4491893d7286a94a29ce9010f90-gzip%22	http://www.mervynupton.co.uk/celebrations	Desktop/mervyn-upton/www.mervynupton.co.uk/celebrations.html	(from http://www.mervynupton.co.uk/writing/)
18:43:02	35636/35636	---MCZ	200	added ('OK')	text/html	etag:W/%22a07a2da62b81f260c61cd26bfe4d02ff-gzip%22	http://www.mervynupton.co.uk/other-memories	Desktop/mervyn-upton/www.mervynupton.co.uk/other-memories.html	(from http://www.mervynupton.co.uk/writing/)
18:43:02	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:02%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/LDrc95sjxK4?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/LDrc95sjxK4.f9ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:05	25835/25835	---MC-	404	error ('Not%20Found')	text/html	etag:W/%220baa799171fdff4c6ea79b5de252d482%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/LDrc95sjxK4?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/LDrc95sjxK4.108344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:05	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:05%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/re8nDBieKIo?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/re8nDBieKIo.119ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:06	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220baa799171fdff4c6ea79b5de252d482%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/re8nDBieKIo?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/re8nDBieKIo.128344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:07	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:07%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/3wiIe_RPw1Q?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/3wiIe_RPw1Q.139ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:08	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220baa799171fdff4c6ea79b5de252d482%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/3wiIe_RPw1Q?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/3wiIe_RPw1Q.148344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:09	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:09%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/S6KqmTzflNw?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/S6KqmTzflNw.159ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:10	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220baa799171fdff4c6ea79b5de252d482%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/S6KqmTzflNw?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/S6KqmTzflNw.168344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:11	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:11%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/jjEuJLaAWeY?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/jjEuJLaAWeY.179ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:12	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%229bebb6499ae283c77da40befadc0ed91%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/jjEuJLaAWeY?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/jjEuJLaAWeY.188344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:13	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:13%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/aY6G3oc2ixQ?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/aY6G3oc2ixQ.199ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:14	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220baa799171fdff4c6ea79b5de252d482%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/aY6G3oc2ixQ?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/aY6G3oc2ixQ.1a8344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:15	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:15%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/_hVGRtqD79s?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/_hVGRtqD79s.1b9ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:16	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%229bebb6499ae283c77da40befadc0ed91%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/_hVGRtqD79s?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/_hVGRtqD79s.1c8344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:17	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:17%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/yxVSECxSCGo?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/yxVSECxSCGo.1d9ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:18	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220baa799171fdff4c6ea79b5de252d482%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/yxVSECxSCGo?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/yxVSECxSCGo.1e8344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:20	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:20%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/AJ-Ms4TMCQ0?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/AJ-Ms4TMCQ0.1f9ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:21	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220baa799171fdff4c6ea79b5de252d482%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/AJ-Ms4TMCQ0?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/AJ-Ms4TMCQ0.208344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:24	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:24%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/a4Yd8g--G-I?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/a4Yd8g--G-I.219ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:24	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%229bebb6499ae283c77da40befadc0ed91%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/a4Yd8g--G-I?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/a4Yd8g--G-I.228344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:25	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:25%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/2zno8HaTD_o?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/2zno8HaTD_o.239ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:26	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220baa799171fdff4c6ea79b5de252d482%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/2zno8HaTD_o?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/2zno8HaTD_o.248344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:27	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:27%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/cYGSb0ooxvs?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/cYGSb0ooxvs.259ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:28	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220baa799171fdff4c6ea79b5de252d482%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/cYGSb0ooxvs?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/cYGSb0ooxvs.268344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:30	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:30%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/3_6znYKGss8?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/3_6znYKGss8.279ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:32	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%229bebb6499ae283c77da40befadc0ed91%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/3_6znYKGss8?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/3_6znYKGss8.288344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:33	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:33%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/Dw85-am4tM0?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/Dw85-am4tM0.299ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:34	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220baa799171fdff4c6ea79b5de252d482%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/Dw85-am4tM0?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/Dw85-am4tM0.2a8344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:36	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:36%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/6MF5ktIcU7I?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/6MF5ktIcU7I.2b9ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:38	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220baa799171fdff4c6ea79b5de252d482%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/6MF5ktIcU7I?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/6MF5ktIcU7I.2c8344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:39	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:39%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/PflH4hSzEgY?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/PflH4hSzEgY.2d9ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:41	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220baa799171fdff4c6ea79b5de252d482%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/PflH4hSzEgY?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/PflH4hSzEgY.2e8344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:42	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:42%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/deEnnj5zIS4?index=17&amp;wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/deEnnj5zIS4.2fbf17.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:43	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220baa799171fdff4c6ea79b5de252d482%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/deEnnj5zIS4?index=17&wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/deEnnj5zIS4.30fbd8.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:44	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:44%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/B0VpFsHN1zk?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/B0VpFsHN1zk.319ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:45	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220baa799171fdff4c6ea79b5de252d482%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/B0VpFsHN1zk?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/B0VpFsHN1zk.328344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:46	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:46%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/Sp6UguF7F58?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/Sp6UguF7F58.339ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:47	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220baa799171fdff4c6ea79b5de252d482%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/Sp6UguF7F58?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/Sp6UguF7F58.348344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:48	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:48%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/8jzhdqAhjtE?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/8jzhdqAhjtE.359ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:49	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%229bebb6499ae283c77da40befadc0ed91%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/8jzhdqAhjtE?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/8jzhdqAhjtE.368344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:50	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:50%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/oW7HYDJ6LkM?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/oW7HYDJ6LkM.379ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:51	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220baa799171fdff4c6ea79b5de252d482%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/oW7HYDJ6LkM?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/oW7HYDJ6LkM.388344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:52	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:52%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/6VM0gWnmfxA?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/6VM0gWnmfxA.399ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:53	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220baa799171fdff4c6ea79b5de252d482%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/6VM0gWnmfxA?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/6VM0gWnmfxA.3a8344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:54	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:54%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/A5ItIQ61a0g?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/A5ItIQ61a0g.3b9ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:55	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220baa799171fdff4c6ea79b5de252d482%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/A5ItIQ61a0g?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/A5ItIQ61a0g.3c8344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:56	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:56%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/a5XC8yxNBco?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/a5XC8yxNBco.3d9ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:57	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220baa799171fdff4c6ea79b5de252d482%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/a5XC8yxNBco?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/a5XC8yxNBco.3e8344.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:58	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:43:58%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/67rj-L8g1CE?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/67rj-L8g1CE.3f9ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:43:59	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%229bebb6499ae283c77da40befadc0ed91%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/67rj-L8g1CE?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/67rj-L8g1CE.408344.delayed	(from http://www.mervynupton.co.uk/films/)
18:44:00	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:44:00%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/iOxG94RkZvc?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/iOxG94RkZvc.419ae1.delayed	(from http://www.mervynupton.co.uk/films/)
18:44:02	25835/25835	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220baa799171fdff4c6ea79b5de252d482%22	http://www.mervynupton.co.uk/films/%22//www.youtube.com/embed/iOxG94RkZvc?wmode=opaque&enablejsapi=1%22	Desktop/mervyn-upton/www.mervynupton.co.uk/films/_/www.youtube.com/embed/iOxG94RkZvc.428344.delayed	(from http://www.mervynupton.co.uk/films/)
18:44:02	381/381	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Aug%202018%2017:44:02%20UTC	http://www.mervynupton.co.uk/%22//www.youtube.com/embed/Srw76nhUOTY?wmode=opaque&amp;enablejsapi=1\%22	Desktop/mervyn-upton/www.mervynupton.co.uk/_/www.youtube.com/embed/Srw76nhUOTY.439ae1.delayed	(from http://www.mervynupton.co.uk/films/)
